ID,date,meals_served,kitchen_staff,temperature_C,humidity_percent,day_of_week,special_event,past_waste_kg,staff_experience,waste_category
928,9/2/2022,283,8,18.91830133,36.07559488,4,1,7.659761939,Beginner,dairy
929,4/27/2024,138,17,31.11973591,67.67960296,5,0,21.02418883,Intermediate,Vegetables
930,9/9/2024,253,17,12.76871113,42.37304431,0,0,6.584682809,nan,
931,4/8/2024,152,8,32.7347548,48.53006544,0,0,27.15630366,Pro,GRAINS
932,7/25/2023,1110,11,15.52006574,58.40405289,1,0,38.87818951,Beginner,Vegetables
933,3/1/2022,439,18,13.28337816,56.99053248,1,0,22.96250575,Intermediate,
934,10/18/2022,353,11,10.43789977,70.64323929,1,1,17.26927913,EXPERT,MEAT
935,3/12/2022,489,8,18.01856851,73.81476883,5,0,36.51943096,EXPERT,MeAt
936,12/11/2022,464,11,12.72295855,58.58900303,6,0,23.69813284,Intermediate,Vegetables
937,7/4/2022,430,18,20.39768415,74.99104587,0,0,13.9735219,Pro,GRAINS
938,5/22/2022,354,15,24.86941593,56.31230931,6,0,28.56485372,intermediate,MeAt
939,1/26/2023,153,15,12.80760861,48.36824045,3,0,18.20906566,EXPERT,MeAt
940,5/7/2023,338,8,12.94122571,68.06544872,6,0,43.68558133,Intermediate,GRAINS
941,4/6/2024,358,18,11.24605069,62.44407403,5,0,43.56339866,Pro,GRAINS
942,4/12/2022,114,8,24.75659847,38.25142649,1,0,25.34389686,nan,MeAt
943,1/20/2024,100,15,28.90661645,30.6054364,5,0,15.80987449,Beginner,MEAT
944,7/6/2023,259,5,19.66152103,74.34159347,3,0,11.18127857,intermediate,GRAINS
945,11/3/2022,174,15,17.95278884,73.84908172,3,0,49.73367446,Intermediate,Vegetables
946,9/13/2024,470,9,26.29169797,84.9154311,4,0,29.18032236,intermediate,dairy
947,11/18/2022,262,13,19.3918063,58.00692463,4,0,34.51564909,intermediate,dairy
948,3/10/2024,218,8,22.4041596,31.85147426,6,0,34.77667305,Beginner,dairy
949,1/1/2024,272,11,16.94755243,32.85847545,0,0,30.91036382,nan,MEAT
950,11/9/2023,492,9,11.09339065,59.68051138,3,0,14.92289542,Intermediate,GRAINS
951,10/16/2023,280,18,20.60742215,76.88093044,0,1,14.55285388,Beginner,GRAINS
952,3/18/2022,317,16,24.06875716,50.4243506,4,0,46.58484722,Beginner,dairy
953,7/12/2022,382,12,24.70145945,36.9442564,1,0,5.655521964,Intermediate,Vegetables
954,3/28/2022,289,7,29.9199457,69.52950421,0,0,29.77122997,Intermediate,MeAt
955,4/4/2023,361,11,19.0736068,63.89906146,1,0,29.566559,Intermediate,MeAt
956,2/18/2022,266,9,14.39613291,72.46129958,4,0,39.71804279,intermediate,MeAt
957,7/7/2024,487,6,24.00455646,56.9450847,6,0,25.59088995,nan,GRAINS
958,1/4/2022,206,11,15.74021462,74.2841474,1,0,22.28191873,Beginner,MeAt
959,11/6/2022,439,8,28.81069407,72.653083,6,1,30.73051922,EXPERT,MEAT
960,1/14/2024,119,19,30.99909951,65.42586539,6,0,41.55467811,intermediate,dairy
961,5/23/2024,351,17,17.71746858,66.06616174,3,0,7.57896395,intermediate,dairy
962,2/3/2023,441,5,19.01931298,70.90491865,4,0,41.72355691,intermediate,MeAt
963,9/9/2023,385,15,33.57077854,57.51587661,5,0,8.089189977,nan,MEAT
964,2/19/2022,373,10,21.71348542,88.36657937,5,0,34.33553895,nan,dairy
965,7/19/2022,236,5,34.80333291,89.4757936,1,0,5.945949803,EXPERT,Vegetables
966,8/22/2023,326,6,19.28521419,33.63773556,1,0,29.0735003,Intermediate,GRAINS
967,8/27/2024,352,15,34.49456145,49.98209231,1,0,14.91435944,EXPERT,MEAT
968,6/1/2024,407,14,23.62763821,62.86708166,5,1,13.27030993,intermediate,GRAINS
969,5/13/2023,188,19,22.74310617,54.94785004,5,0,35.44900857,nan,Vegetables
970,8/27/2023,251,11,13.73094445,43.81505524,6,0,17.57503883,Beginner,dairy
971,1/11/2022,430,16,12.10245561,48.89517532,1,0,8.646737471,Beginner,MEAT
972,6/7/2024,205,10,23.72096642,61.18225577,4,0,17.58363433,Intermediate,MEAT
973,11/2/2023,352,12,21.85840275,54.16586391,3,0,42.34195691,Intermediate,Vegetables
974,7/26/2024,121,15,16.91104226,69.89967097,4,0,16.29006424,Intermediate,MeAt
975,7/17/2024,259,13,21.29242048,53.13681077,2,0,49.15317015,Intermediate,GRAINS
976,7/12/2023,479,13,25.48744379,62.90292217,2,0,19.02072828,intermediate,GRAINS
977,9/29/2023,483,11,28.65518144,40.56572828,4,0,35.33078907,EXPERT,dairy
978,4/14/2024,177,9,19.97090074,43.60364294,6,0,28.2054448,Intermediate,Vegetables
979,8/6/2023,189,9,19.67696901,73.53763202,6,0,38.72205575,Intermediate,MEAT
980,11/30/2022,294,9,10.36667643,56.47342282,2,0,23.55813772,Beginner,MEAT
981,7/30/2022,195,18,19.32121593,79.00339215,5,0,38.40320922,Intermediate,dairy
982,1/20/2022,357,13,10.48122008,81.98319086,3,0,26.44075721,nan,Vegetables
983,4/3/2023,295,11,19.46191059,37.79579547,0,0,26.85410894,EXPERT,MeAt
984,3/30/2022,312,13,32.79590087,43.21351808,2,0,19.30921481,Intermediate,MeAt
985,5/29/2024,385,14,20.44974835,57.00699159,2,0,10.58483155,intermediate,MEAT
986,12/17/2022,376,13,23.73535596,44.42294332,5,0,10.78684187,nan,GRAINS
987,8/7/2022,485,10,24.48537248,65.41713258,6,0,13.73732911,EXPERT,MEAT
988,2/18/2023,454,18,31.73149062,64.99544955,5,0,46.02766446,nan,MEAT
989,10/5/2022,250,8,13.58855905,88.24452922,2,0,34.13560733,intermediate,Vegetables
990,8/17/2024,418,17,31.4218484,51.35826195,5,0,16.93438416,nan,MEAT
991,8/2/2022,212,12,11.72831965,81.11047421,1,0,22.32961713,EXPERT,MeAt
992,12/5/2023,445,19,18.00149581,55.88283893,1,0,41.91458397,Beginner,MEAT
993,5/17/2022,200,19,11.02958738,32.96981121,1,0,44.54461624,intermediate,MEAT
994,7/28/2022,473,11,25.04638459,42.9630819,3,0,5.555347073,nan,MeAt
995,6/7/2023,440,7,24.32603572,71.28266663,2,0,33.33327552,intermediate,dairy
996,7/23/2023,384,17,15.72236512,86.24270629,6,0,17.6626842,EXPERT,dairy
997,9/18/2022,425,8,12.21388961,54.84901346,6,0,49.48429942,Beginner,Vegetables
998,4/13/2023,368,7,14.26194845,36.96136088,3,0,7.419754025,intermediate,MEAT
999,1/31/2022,444,5,29.27460731,83.93084329,0,0,16.55345733,intermediate,MEAT
1000,11/29/2023,374,19,15.52658429,75.10633038,2,0,25.26271177,intermediate,dairy
1001,3/28/2023,363,14,24.82029979,58.01808,1,0,40.45865601,Intermediate,Vegetables
1002,2/24/2022,341,8,30.64801914,67.28066984,3,0,7.164153969,intermediate,MEAT
1003,1/24/2022,291,8,14.48743309,75.78931748,0,1,31.6535617,Intermediate,GRAINS
1004,1/8/2022,202,10,28.73278065,31.866936,5,0,22.54548858,Intermediate,MeAt
1005,4/24/2022,491,9,32.69546632,88.24597239,6,0,13.12332028,Beginner,MEAT
1006,4/20/2022,235,5,28.0471907,70.58558174,2,0,23.67321962,Intermediate,dairy
1007,5/22/2023,448,7,19.77606908,53.68406123,0,1,47.02396743,Beginner,dairy
1008,8/24/2024,107,12,28.1296387,65.82574621,5,0,12.40696732,Beginner,MeAt
1009,8/7/2024,172,10,14.22135517,43.75031707,2,0,49.69693384,intermediate,MEAT
1010,1/4/2022,206,11,15.71562904,74.2841474,1,0,22.28191873,Beginner,MeAt
1011,10/3/2022,228,7,13.1435378,39.09505757,0,0,24.66731848,Beginner,GRAINS
1012,10/19/2023,497,15,32.4725206,81.3124191,3,0,27.61095424,Beginner,MeAt
1013,2/24/2024,134,6,-10,37.79648234,5,0,49.35957123,Beginner,MeAt
1014,5/4/2024,405,19,18.64801119,54.69932763,5,0,11.32462076,intermediate,dairy
1015,3/7/2024,350,15,17.48608776,37.50751543,3,0,25.8891777,nan,Vegetables
1016,1/29/2022,352,12,33.67797183,78.44376182,5,0,10.3802899,Intermediate,GRAINS
1017,1/30/2023,273,6,24.83846423,71.86537656,0,0,36.81568824,Intermediate,Vegetables
1018,5/2/2023,495,12,31.6171548,59.91424797,1,0,8.688458059,intermediate,GRAINS
1019,9/7/2023,454,16,12.55373824,62.81157846,3,0,5.822378138,Beginner,MEAT
1020,5/27/2024,197,6,10.55087901,84.8838669,0,0,45.42598738,Beginner,dairy
1021,6/24/2022,269,16,23.56196589,45.4016537,4,0,6.084958703,Beginner,GRAINS
1022,7/6/2024,107,9,33.66594885,37.02396249,5,0,17.66077798,Beginner,MeAt
1023,2/28/2022,485,18,15.75134208,68.10534635,0,0,17.23039322,nan,dairy
1024,9/23/2022,445,9,21.99742704,37.80286695,4,0,10.16391197,Beginner,MeAt
1025,2/29/2024,355,18,28.38764016,88.34519994,3,0,6.848067776,EXPERT,MeAt
1026,4/11/2022,256,10,18.1481366,57.86599417,0,0,44.26947825,nan,MEAT
1027,2/16/2022,120,13,16.51342332,87.97460464,2,0,18.41340427,intermediate,GRAINS
1028,10/27/2022,307,18,33.52188391,42.43854019,3,1,25.68400688,nan,MEAT
1029,9/8/2023,460,10,26.46730366,40.81847613,4,0,45.68609087,Intermediate,dairy
1030,6/28/2022,383,9,15.51402812,35.53708752,1,0,25.66991484,Intermediate,MeAt
1031,7/22/2024,104,19,14.66808239,73.54355462,0,0,22.22974163,Pro,GRAINS
1032,5/20/2022,104,5,13.10549917,47.09448129,4,0,21.71959301,nan,dairy
1033,3/14/2024,245,17,28.68048969,69.90877165,3,0,26.81102826,Intermediate,GRAINS
1034,6/18/2022,426,17,20.84138335,81.77283017,5,0,44.324373,Beginner,MEAT
1035,3/8/2022,149,7,34.11301181,47.02970682,1,0,45.2135864,Beginner,Vegetables
1036,3/9/2022,459,19,29.00235196,79.47208849,2,0,8.358729399,Intermediate,GRAINS
1037,1/28/2022,121,19,29.07691577,43.96578883,4,0,34.99776882,Beginner,dairy
1038,1/13/2022,472,5,23.99610781,70.90016894,3,1,48.95574678,EXPERT,MEAT
1039,6/16/2023,109,13,17.9382862,84.36395314,4,0,16.50375922,intermediate,Vegetables
1040,11/16/2022,2930,19,17.92989292,33.46446311,2,1,20.74344729,intermediate,MEAT
1041,9/11/2024,286,17,34.70163917,50.01640734,2,0,41.09172216,intermediate,dairy
1042,5/16/2024,328,12,25.61063616,52.88646248,3,0,9.172166486,EXPERT,Vegetables
1043,7/31/2023,134,14,20.11996073,61.84424132,0,0,18.8466266,nan,MEAT
1044,10/14/2022,468,12,16.38266312,79.60889843,4,0,32.55240946,nan,GRAINS
1045,6/30/2024,250,17,28.85269201,70.32336233,6,0,33.05836378,intermediate,MeAt
1046,11/20/2022,268,7,26.22686647,88.17646361,6,0,19.17547282,Beginner,MEAT
1047,6/9/2024,180,11,15.65367629,66.32896015,6,0,37.7605516,Intermediate,MeAt
1048,6/21/2023,279,8,21.95585058,53.85885478,2,0,6.497058703,EXPERT,MEAT
1049,11/24/2023,400,5,17.92306193,84.13418421,4,0,26.49839569,EXPERT,Vegetables
1050,6/13/2023,456,9,13.47995062,31.88530929,1,0,46.01816266,nan,Vegetables
1051,8/9/2023,490,14,13.34509341,80.83166634,2,0,15.46864873,intermediate,MEAT
1052,1/3/2022,370,14,30.49867294,64.63498385,0,0,41.55161544,Beginner,Vegetables
1053,3/22/2023,279,12,21.06024841,41.34237148,2,0,19.56788715,Pro,GRAINS
1054,5/11/2023,217,9,18.65804421,41.16138,3,0,13.75407649,Beginner,Vegetables
1055,7/2/2023,435,11,10.00831265,40.90435144,6,0,41.79305202,intermediate,MeAt
1056,5/8/2024,488,18,15.91960773,66.330286,2,0,42.64389008,EXPERT,Vegetables
1057,6/14/2023,122,10,32.45654068,74.1720255,2,0,14.96827725,nan,Vegetables
1058,12/13/2022,363,12,23.16559493,33.56829413,1,0,15.91602197,nan,dairy
1059,8/7/2023,214,13,34.09555689,67.18407429,0,1,46.30283974,Beginner,Vegetables
1060,8/17/2023,348,13,30.85758415,78.59161124,3,0,41.67824453,nan,MeAt
1061,11/5/2022,203,16,34.83342343,81.15346691,5,0,37.8578054,nan,Vegetables
1062,8/20/2022,323,11,32.09274174,60.70088319,5,0,45.62437046,EXPERT,dairy
1063,9/22/2023,495,5,21.26549142,59.89416003,4,0,38.18344749,nan,dairy
1064,8/25/2023,135,13,22.48334587,85.83640829,4,0,19.4326036,nan,MeAt
1065,10/25/2023,320,13,16.38533712,78.28518732,2,0,44.52871384,nan,dairy
1066,1/10/2022,314,18,14.66571445,36.38062358,0,0,11.21069692,Beginner,MEAT
1067,7/4/2024,473,8,14.04049528,30.12111106,3,0,20.17701032,Intermediate,dairy
1068,11/11/2022,252,12,29.12977161,51.20764443,4,0,18.627345,Beginner,GRAINS
1069,4/17/2022,108,5,27.01141566,56.71476674,6,0,25.58493751,nan,MeAt
1070,2/25/2022,364,18,17.45936077,63.55108841,4,0,18.30492677,intermediate,Vegetables
1071,5/1/2022,127,7,22.05890954,83.48880094,6,0,35.40295893,Intermediate,dairy
1072,1/6/2023,479,6,24.52330133,42.03906104,4,0,12.4079231,nan,dairy
1073,1/26/2022,260,10,29.72017455,75.55492398,2,0,21.41018043,nan,Vegetables
1074,3/14/2022,205,19,28.6459253,33.86947627,0,0,20.17862764,EXPERT,GRAINS
1075,1/21/2022,443,17,21.03022943,42.93179213,4,0,19.32368426,nan,dairy
1076,2/14/2022,406,10,19.29583823,55.28664249,0,0,28.56036108,EXPERT,MEAT
1077,10/24/2022,198,14,29.88775929,89.98282825,0,0,48.07386336,EXPERT,Vegetables
1078,11/25/2022,376,10,19.51049261,59.51586601,4,0,26.28623765,nan,MEAT
1079,9/5/2022,393,14,27.63463985,80.5034017,0,0,7.113784599,nan,MEAT
1080,12/3/2022,275,18,26.06439922,51.73608523,5,0,10.87270518,Beginner,MEAT
1081,12/28/2022,148,8,14.92885316,,2,0,10.4762888,intermediate,MEAT
1082,1/2/2022,448,16,10.09246361,56.13032726,6,0,29.8900387,intermediate,GRAINS
1083,8/18/2024,147,18,12.9410997,30.94879177,6,1,12.63916406,nan,GRAINS
1084,1/17/2023,290,11,17.38195723,78.55099027,1,0,39.77019447,nan,MEAT
1085,11/26/2023,391,13,16.46079051,88.46233432,6,0,39.55864901,Intermediate,GRAINS
1086,6/24/2023,349,16,11.99913486,46.03515779,5,0,7.840845914,EXPERT,GRAINS
1087,9/15/2023,3160,14,29.52926059,38.21994378,4,1,24.26698279,Intermediate,MEAT
1088,7/29/2022,259,6,25.81351333,57.99646708,4,0,11.43323949,Intermediate,GRAINS
1089,7/9/2023,495,12,15.29388377,64.23897743,6,0,46.88708337,nan,MeAt
1090,1/13/2022,472,5,23.54260385,70.90016894,3,1,48.95574678,EXPERT,MEAT
1091,4/27/2023,216,16,16.0914179,46.1380819,3,0,18.02484027,nan,
1092,3/9/2023,314,19,18.52725061,47.39820714,3,0,37.67500667,EXPERT,dairy
1093,9/19/2023,118,12,21.25311081,69.54682587,1,0,24.73913751,nan,dairy
1094,3/2/2022,191,19,31.70135806,43.10659097,2,0,31.93677983,Beginner,GRAINS
1095,9/14/2023,467,7,16.32646082,70.46093874,3,0,13.32141339,Beginner,GRAINS
1096,1/26/2024,111,12,26.0841295,73.90348419,4,0,18.56583768,Intermediate,Vegetables
1097,4/3/2022,466,12,10.03079588,31.95874065,6,0,26.00276422,intermediate,GRAINS
1098,6/20/2024,361,6,29.67425337,55.82248498,3,0,45.20321281,Beginner,dairy
1099,4/8/2023,146,17,24.51187517,86.57902901,5,0,17.3164306,Beginner,Vegetables
1100,10/29/2023,338,5,21.95638236,60.88101703,6,0,31.64996297,Intermediate,MEAT
1101,9/3/2024,113,12,15.24382369,60.81666279,1,0,43.73005198,Beginner,GRAINS
1102,4/23/2023,191,9,34.35411572,46.7063645,6,1,35.71936723,EXPERT,GRAINS
1103,11/29/2022,234,18,21.11048632,63.76270194,1,0,38.51315275,nan,GRAINS
1104,12/2/2023,266,12,23.94533064,38.89067569,5,0,42.16734136,Intermediate,MeAt
1105,4/10/2023,410,5,34.0416434,52.63881968,0,0,9.387846161,intermediate,dairy
1106,12/22/2022,416,13,20.77155229,43.24472931,3,0,21.27411927,Beginner,GRAINS
1107,12/29/2022,116,13,21.97958074,67.9526466,3,0,31.46421369,EXPERT,GRAINS
1108,11/9/2022,211,12,12.72774079,65.58087002,2,0,23.40883169,intermediate,dairy
1109,11/15/2022,437,16,31.94727898,62.95934876,1,0,47.2399166,Beginner,MEAT
1110,1/16/2023,215,13,14.61462824,79.31559816,0,1,37.53822362,EXPERT,dairy
1111,7/2/2022,439,18,14.35483341,54.25438378,5,0,13.85995423,nan,GRAINS
1112,12/18/2023,460,15,28.95462528,83.33324544,0,0,46.98304815,Intermediate,GRAINS
1113,4/21/2022,162,14,26.42459644,37.90160631,3,0,37.87216149,Beginner,Vegetables
1114,6/15/2023,349,18,30.73331013,49.81456676,3,0,7.527290446,EXPERT,MeAt
1115,1/13/2023,194,7,13.08056635,34.14177245,4,0,8.031959218,nan,dairy
1116,12/15/2023,247,13,13.76690269,54.05650575,4,0,48.54842712,intermediate,MEAT
1117,5/22/2024,291,7,18.45657763,77.11612869,2,1,26.70233,Beginner,GRAINS
1118,1/2/2024,416,18,14.84884668,73.60495345,1,0,43.4144547,EXPERT,GRAINS
1119,10/20/2022,136,14,30.77192978,79.84131063,3,0,21.74540969,Intermediate,MeAt
1120,3/13/2023,285,16,32.63811981,73.23930872,0,0,19.09699145,Beginner,MeAt
1121,4/15/2024,465,18,33.06557645,82.76046121,0,0,27.3764249,EXPERT,GRAINS
1122,11/4/2022,212,16,31.66096669,38.87904884,4,0,5.498534867,Intermediate,MEAT
1123,10/17/2022,403,12,19.35741918,60.44678197,0,0,41.47106977,Beginner,Vegetables
1124,8/4/2022,1510,11,12.43483481,34.65687868,3,0,47.85868877,intermediate,GRAINS
1125,9/23/2023,332,15,32.06148601,54.4004442,5,0,29.16685916,nan,MeAt
1126,10/8/2022,362,15,14.05954737,58.67270688,5,0,35.92830032,EXPERT,dairy
1127,11/5/2023,273,11,33.00742953,84.0829858,6,0,34.85131403,EXPERT,MEAT
1128,3/27/2023,,14,16.77868591,64.99599107,0,0,6.150640959,EXPERT,MEAT
1129,10/26/2022,403,12,25.01523856,79.00541581,2,0,34.35237999,Beginner,MEAT
1130,2/25/2024,352,11,30.62826669,63.60550185,6,0,40.60779316,EXPERT,dairy
1131,5/18/2022,230,9,26.75963646,79.99902429,2,1,30.12585418,EXPERT,MEAT
1132,11/2/2022,215,16,25.12384807,57.68673071,2,0,39.60140201,EXPERT,Vegetables
1133,3/18/2024,366,13,24.13874912,70.26331703,0,0,28.91105743,Intermediate,Vegetables
1134,8/23/2023,276,16,16.64627842,71.39998424,2,0,6.696397621,EXPERT,MEAT
1135,8/5/2023,192,5,14.42217863,42.29887257,5,0,15.5524765,EXPERT,MeAt
1136,1/30/2022,335,12,14.15943967,33.5456334,6,0,30.76892839,Intermediate,MeAt
1137,6/15/2022,135,12,21.75456482,73.10575379,2,0,40.36663743,intermediate,dairy
1138,11/7/2022,353,8,12.26204238,84.41656853,0,0,24.53234792,Intermediate,MEAT
1139,4/23/2024,133,16,29.67816507,48.77178965,1,1,31.27636802,EXPERT,MEAT
1140,12/9/2022,137,19,32.8559129,65.48440557,4,0,13.22380247,Intermediate,MEAT
1141,8/29/2023,289,17,31.6165098,54.9385312,1,1,44.8926137,Intermediate,dairy
1142,6/11/2023,353,8,17.84319228,72.56297803,6,0,31.21828907,EXPERT,Vegetables
1143,3/7/2022,180,7,31.4340023,64.0302468,0,0,11.1059743,Intermediate,MEAT
1144,9/24/2023,175,11,12.642337,87.18120127,6,0,42.79989923,Intermediate,dairy
1145,6/10/2024,232,5,31.1729682,61.00739635,0,0,41.59164448,Beginner,GRAINS
1146,2/10/2024,277,19,12.60343395,62.54826021,5,0,26.93229988,nan,dairy
1147,8/10/2022,200,7,26.30308114,57.00740167,2,0,6.161422679,intermediate,MEAT
1148,8/24/2022,229,,26.73476004,75.71440921,2,0,,Intermediate,dairy
1149,3/6/2023,453,5,-10,57.79036301,0,1,48.43443373,Intermediate,Vegetables
1150,3/17/2023,249,10,24.8937682,79.42668541,4,0,28.55332333,Beginner,MeAt
1151,8/12/2023,213,9,24.55370574,88.89919943,5,0,33.10987884,Intermediate,Vegetables
1152,8/30/2024,402,5,27.17152494,59.61005953,4,1,38.82968545,Beginner,MEAT
1153,9/7/2022,424,15,31.60540444,63.58130669,2,0,9.101328775,intermediate,GRAINS
1154,8/2/2023,436,13,18.85590601,68.67547048,2,0,8.28516168,nan,MEAT
1155,2/14/2023,1380,5,13.7425992,47.55090546,1,0,6.107809273,intermediate,GRAINS
1156,3/13/2022,153,12,28.11056682,65.92849778,6,0,39.67012495,Beginner,GRAINS
1157,4/5/2022,379,7,25.18266121,33.88121361,1,1,12.47236347,nan,GRAINS
1158,10/7/2023,495,14,34.78971022,53.71235558,5,0,6.923282273,Intermediate,GRAINS
1159,9/17/2022,286,12,14.50026094,85.5382398,5,0,5.999831691,Intermediate,Vegetables
1160,7/24/2022,333,13,30.89995159,35.06354283,6,0,42.67567482,intermediate,dairy
1161,3/9/2024,104,18,25.93883161,50.67624507,5,1,26.61324165,intermediate,MeAt
1162,9/13/2023,183,8,33.25797212,83.86048036,2,0,29.19130816,intermediate,GRAINS
1163,1/1/2023,257,10,25.43379394,50.00443933,6,0,41.3777697,EXPERT,MEAT
1164,3/26/2022,314,12,23.25885984,77.3496508,5,0,18.82575328,EXPERT,dairy
1165,9/21/2024,393,9,12.1794867,59.96590619,5,0,23.10678728,Beginner,MEAT
1166,3/24/2022,,5,13.84145095,55.7509556,3,0,46.87891144,intermediate,Vegetables
1167,6/10/2023,388,16,21.983861,80.29592157,5,0,48.99154822,Intermediate,MEAT
1168,3/16/2023,224,18,26.13224594,82.91953018,3,0,5.306661406,Beginner,GRAINS
1169,7/22/2023,143,17,25.82974065,72.60812591,5,0,28.08407074,intermediate,MeAt
1170,7/15/2023,200,10,14.26661896,62.81779508,5,0,5.07396907,Beginner,dairy
1171,6/27/2023,356,14,24.85726876,81.42777359,1,0,25.30699763,EXPERT,MeAt
1172,11/28/2022,491,5,23.64217221,61.34664872,0,1,19.8752451,nan,Vegetables
1173,1/6/2022,288,5,10.02800279,80.62423958,3,0,49.49759891,nan,MeAt
1174,4/15/2022,444,5,13.73951607,40.23491469,4,0,32.62907553,Beginner,MeAt
1175,4/8/2022,287,9,15.63850356,71.66702737,4,0,9.785178381,nan,MEAT
1176,4/12/2024,2440,13,15.63059256,72.86464582,4,0,18.92357577,EXPERT,MeAt
1177,2/27/2024,181,14,19.3365649,72.50938185,1,0,20.26491343,nan,Vegetables
1178,3/1/2023,499,17,13.54435984,57.23681089,2,0,11.81170271,Intermediate,MeAt
1179,7/23/2024,191,12,12.35090261,67.03494125,1,0,37.35840292,nan,dairy
1180,10/9/2022,351,9,14.70872709,61.93545187,6,0,48.27271132,Intermediate,Vegetables
1181,9/24/2022,246,17,27.1491934,80.12881418,5,0,27.06838336,Beginner,dairy
1182,6/19/2023,199,16,26.65767215,82.65882118,0,0,12.5356885,nan,dairy
1183,3/30/2023,159,18,15.77072973,86.42691034,3,0,17.03368753,intermediate,dairy
1184,12/26/2022,134,7,26.36732704,31.83296743,0,0,17.39914552,Beginner,GRAINS
1185,5/6/2023,100,15,11.57772583,36.65865148,5,1,18.82155416,intermediate,MeAt
1186,9/18/2024,462,10,23.13587281,82.42337521,2,0,43.02368841,nan,Vegetables
1187,3/27/2024,197,11,11.40340259,76.93027579,2,0,35.00291884,Beginner,Vegetables
1188,4/29/2022,330,17,24.27261255,46.13753675,4,0,18.38126891,Intermediate,MEAT
1189,9/27/2023,305,10,11.19577051,57.53780876,2,0,49.72027889,Intermediate,MEAT
1190,9/8/2022,471,14,23.95350624,36.31555111,3,0,17.86552402,intermediate,GRAINS
1191,12/19/2023,100,14,28.58559465,62.67034614,1,0,31.39303015,Beginner,dairy
1192,12/6/2023,118,9,28.8296834,73.14959382,2,1,30.28387054,nan,dairy
1193,1/10/2022,314,18,14.82832161,36.38062358,0,0,11.21069692,Beginner,MEAT
1194,5/9/2024,321,17,28.3112183,44.82789328,3,0,36.69508922,intermediate,Vegetables
1195,7/16/2022,3580,7,24.94308913,74.45887502,5,0,23.68062228,Beginner,MeAt
1196,10/15/2023,2080,5,11.71782081,57.49407902,6,0,26.72830735,Beginner,GRAINS
1197,3/23/2022,450,10,12.27911226,47.1174203,2,0,33.26537891,Intermediate,dairy
1198,3/24/2023,425,11,26.7400654,72.90232313,4,1,11.4422611,EXPERT,Vegetables
1199,6/18/2023,424,9,30.63001919,73.49138996,6,0,12.72183652,intermediate,dairy
1200,10/31/2023,108,17,18.05538759,45.22926469,1,1,13.7423107,EXPERT,Vegetables
1201,8/28/2022,259,9,60,52.73461668,6,0,49.28141814,Beginner,MEAT
1202,2/16/2023,346,5,13.82459502,45.97008075,3,0,23.73182513,Beginner,GRAINS
1203,6/30/2023,115,15,16.94381559,52.95481941,4,0,26.05912081,EXPERT,MEAT
1204,6/4/2023,303,14,13.84477874,76.9209201,6,0,43.81234283,Beginner,MEAT
1205,8/16/2022,229,17,24.9678495,52.20314008,1,0,10.1093289,Intermediate,MEAT
1206,7/11/2024,380,7,12.35379775,30.40092775,3,0,25.55680121,Intermediate,dairy
1207,2/9/2023,203,10,28.29895169,72.60660339,3,0,19.38844379,nan,GRAINS
1208,6/8/2024,150,19,25.32250402,34.44253307,5,0,11.13666474,Beginner,MeAt
1209,6/27/2022,233,9,20.08153403,69.75987078,0,0,13.51776407,Intermediate,Vegetables
1210,1/7/2022,120,11,23.89489382,45.23849247,4,0,15.15774757,Beginner,MEAT
1211,3/7/2023,421,18,60,44.07920651,1,0,24.26827729,Intermediate,MEAT
1212,6/17/2023,345,6,33.81993819,46.0005118,5,0,28.7403642,Intermediate,dairy
1213,4/24/2023,157,7,10.5006589,37.77603907,0,1,15.6030283,,GRAINS
1214,11/20/2023,441,15,22.40119597,53.17939038,0,1,27.66598742,Beginner,MEAT
1215,1/8/2022,202,10,28.91589509,31.866936,5,0,22.54548858,Intermediate,MeAt
1216,6/5/2022,340,18,22.02259579,57.03582114,6,0,19.65581609,EXPERT,Vegetables
1217,12/24/2022,246,14,11.78200675,75.75578368,5,0,16.41257469,nan,Vegetables
1218,8/8/2023,204,10,16.21450644,83.76450671,1,0,9.861303087,Intermediate,GRAINS
1219,11/26/2022,403,15,23.71249304,48.1468487,5,0,6.949187296,EXPERT,MeAt
1220,9/26/2023,383,7,21.08182719,43.14704877,1,0,36.90046007,nan,MEAT
1221,4/2/2024,296,7,20.87950998,63.53883805,1,0,20.01474008,intermediate,dairy
1222,9/4/2023,112,14,19.80984304,67.25451541,0,0,19.66466042,Intermediate,MeAt
1223,2/11/2022,343,12,19.56984764,78.14125975,4,0,15.46435992,intermediate,MEAT
1224,1/17/2024,404,11,28.73863711,73.38769643,2,0,30.66842711,nan,dairy
1225,1/6/2022,288,5,9.865658956,80.62423958,3,0,49.49759891,nan,MeAt
1226,3/20/2024,381,16,14.13235277,62.95858629,2,0,32.591836,Intermediate,MEAT
1227,5/10/2023,225,10,19.52273814,81.53740113,2,0,8.966847116,nan,GRAINS
1228,7/27/2023,401,15,26.39309181,70.29853689,3,0,44.42866152,Beginner,MeAt
1229,2/2/2024,1070,9,10.72678451,45.16881637,4,0,31.24075206,Beginner,dairy
1230,8/16/2024,206,12,34.19389693,31.77024331,4,0,14.06587645,intermediate,MEAT
1231,6/13/2022,270,7,25.39355055,70.47647117,0,0,45.277938,nan,Vegetables
